,unit_name,num_items,tier,placement,game,total_units
29006,TFT7_Jayce,1,2,2,489,9
29007,TFT7_Yasuo,3,2,2,489,9
29008,TFT7_Bard,1,2,2,489,9
29009,TFT7_Shyvana,2,2,2,489,9
29010,TFT7_Soraka,0,2,2,489,9
29011,TFT7_Zeri,0,1,8,489,8
29012,TFT7_Rakan,0,1,8,489,8
29013,TFT7_Graves,2,2,8,489,8
29014,TFT7_AquaticDragon,2,2,8,489,8
29015,TFT7_DragonEarth,3,1,8,489,8
29016,TFT7_Bard,0,1,8,489,8
29017,TFT7_Zyra,0,1,6,489,7
29018,TFT7_Sylas,1,2,6,489,7
29019,TFT7_Olaf,1,2,6,489,7
29020,TFT7_DragonPurple,3,2,6,489,7
29021,TFT7_Graves,2,2,6,489,7
29022,TFT7_Pantheon,0,1,6,489,7
29023,TFT7_Sett,0,1,8,490,8
29024,TFT7_Karma,0,2,8,490,8
29025,TFT7_Kaisa,0,2,8,490,8
29026,TFT7_Nunu,3,2,8,490,8
29027,TFT7_LeeSin,3,2,8,490,8
29028,TFT7b_Volibear,1,2,8,490,8
29029,TFT7_Hecarim,2,2,8,490,8
29030,TFT7_Yasuo,3,1,8,490,8
29031,TFT7_DragonGold,3,1,6,490,8
29032,TFT7_Jayce,2,2,6,490,8
29033,TFT7_Bard,3,1,6,490,8
29034,TFT7_AoShin,3,1,6,490,8
29035,TFT7_Shyvana,3,1,6,490,8
29036,TFT7_Twitch,1,2,5,490,8
29037,TFT7_Rakan,2,2,5,490,8
29038,TFT7_Hecarim,0,2,5,490,8
29039,TFT7_Xayah,3,1,5,490,8
29040,TFT7_Jayce,1,2,5,490,8
29041,TFT7_Bard,0,1,5,490,8
29042,TFT7_Shyvana,2,1,5,490,8
29043,TFT7_Zyra,3,2,1,490,9
29044,TFT7_Rakan,2,2,1,490,9
29045,TFT7_Seraphine,3,2,1,490,9
29046,TFT7_NomsyEvoker,3,3,1,490,9
29047,TFT7_DragonGold,3,2,1,490,9
29048,TFT7_Pantheon,3,2,1,490,9
29049,TFT7_Nilah,2,2,1,490,9
29050,TFT7b_Lulu,0,3,1,490,9
29051,TFT7_Malphite,3,2,7,490,8
29052,TFT7_Zyra,3,2,7,490,8
29053,TFT7_Sylas,3,2,7,490,8
29054,TFT7_Seraphine,0,2,7,490,8
29055,TFT7_Nilah,1,2,7,490,8
29056,TFT7_AquaticDragon,3,2,7,490,8
29057,TFT7_Zoe,0,1,7,490,8
29058,TFT7_DragonGold,3,2,2,490,10
29059,TFT7_DragonBlue,2,2,2,490,10
29060,TFT7_Yasuo,3,2,2,490,10
29061,TFT7_DragonEarth,3,1,2,490,10
29062,TFT7_Shyvana,2,2,2,490,10
29063,TFT7_Soraka,3,2,2,490,10
29064,TFT7_Lillia,0,2,3,490,8
29065,TFT7_Braum,0,2,3,490,8
29066,TFT7_Sylas,1,2,3,490,8
29067,TFT7_Diana,2,2,3,490,8
29068,TFT7_Olaf,3,3,3,490,8
29069,TFT7_Hecarim,2,2,3,490,8
29070,TFT7_Pantheon,2,2,3,490,8
29071,TFT7_Yasuo,0,1,3,490,8
29072,TFT7_Senna,1,1,4,490,7
29073,TFT7_Aphelios,3,3,4,490,7
29074,TFT7_Aphelios,2,2,4,490,7
29075,TFT7_Rell,1,2,4,490,7
29076,TFT7_Rell,1,3,4,490,7
29077,TFT7_Hecarim,2,1,4,490,7
29078,TFT7_Graves,3,1,4,490,7
29079,TFT7_Senna,1,1,3,491,8
29080,TFT7_Aphelios,3,2,3,491,8
29081,TFT7_Aphelios,3,2,3,491,8
29082,TFT7_Rell,3,3,3,491,8
29083,TFT7_Rell,3,2,3,491,8
29084,TFT7_Zeri,1,1,3,491,8
29085,TFT7_NomsyCannoneer,3,1,3,491,8
29086,TFT7b_Tristana,0,1,3,491,8
29087,TFT7_Yone,0,1,7,491,8
29088,TFT7_Zyra,0,2,7,491,8
29089,TFT7_Sylas,1,2,7,491,8
29090,TFT7_Olaf,0,2,7,491,8
29091,TFT7_DragonPurple,3,1,7,491,8
29092,TFT7_Pantheon,3,1,7,491,8
29093,TFT7_Yasuo,2,1,7,491,8
29094,TFT7_Sejuani,0,2,1,491,9
29095,TFT7_Twitch,1,2,1,491,9
29096,TFT7_Rakan,2,2,1,491,9
29097,TFT7_Hecarim,3,2,1,491,9
29098,TFT7_Xayah,3,2,1,491,9
29099,TFT7_Jayce,3,2,1,491,9
29100,TFT7_Bard,0,2,1,491,9
29101,TFT7_Shyvana,3,2,1,491,9
29102,TFT7_Senna,1,1,2,491,9
29103,TFT7_Aphelios,3,2,2,491,9
29104,TFT7_Rell,2,2,2,491,9
29105,TFT7_Zeri,1,2,2,491,9
29106,TFT7_Rengar,1,2,2,491,9
29107,TFT7_Hecarim,3,2,2,491,9
29108,TFT7_Graves,3,2,2,491,9
29109,TFT7_Yasuo,1,2,2,491,9
29110,TFT7_Soraka,1,2,2,491,9
29111,TFT7_Malphite,1,1,8,491,8
29112,TFT7_Sylas,1,2,8,491,8
29113,TFT7_Pantheon,3,1,8,491,8
29114,TFT7_Nilah,3,2,8,491,8
29115,TFT7_AquaticDragon,3,2,8,491,8
29116,TFT7_Zoe,0,1,8,491,8
29117,TFT7_Soraka,0,1,8,491,8
29118,TFT7_Twitch,2,2,4,491,8
29119,TFT7_Rakan,0,2,4,491,8
29120,TFT7_Hecarim,1,2,4,491,8
29121,TFT7_Xayah,3,2,4,491,8
29122,TFT7_Jayce,2,2,4,491,8
29123,TFT7_Bard,0,1,4,491,8
29124,TFT7_Shyvana,3,1,4,491,8
29125,TFT7_Rakan,1,2,6,491,9
29126,TFT7_DragonGold,3,2,6,491,9
29127,TFT7_AoShin,3,1,6,491,9
29128,TFT7_Shyvana,3,1,6,491,9
29129,TFT7_AurelionSol,2,1,6,491,9
29130,TFT7_Zyra,0,1,5,491,8
29131,TFT7_Sylas,3,2,5,491,8
29132,TFT7_DragonPurple,3,2,5,491,8
29133,TFT7_Pantheon,3,2,5,491,8
29134,TFT7_Zoe,1,1,5,491,8
29135,TFT7_Yasuo,3,1,5,491,8
29136,TFT7_Soraka,1,1,5,491,8
29137,TFT7_Sejuani,1,2,1,492,9
29138,TFT7_Twitch,0,2,1,492,9
29139,TFT7_Rakan,1,1,1,492,9
29140,TFT7_Hecarim,3,2,1,492,9
29141,TFT7_Xayah,3,3,1,492,9
29142,TFT7_Jayce,3,2,1,492,9
29143,TFT7_Bard,0,2,1,492,9
29144,TFT7_Shyvana,3,1,1,492,9
29145,TFT7_Senna,0,2,5,492,8
29146,TFT7_Aphelios,3,2,5,492,8
29147,TFT7_Rell,3,2,5,492,8
29148,TFT7_Hecarim,3,1,5,492,8
29149,TFT7_Graves,3,2,5,492,8
29150,TFT7_Graves,3,1,5,492,8
29151,TFT7_AoShin,1,1,5,492,8
29152,TFT7_Leona,1,2,8,492,8
29153,TFT7_Yone,0,2,8,492,8
29154,TFT7_Twitch,0,1,8,492,8
29155,TFT7_DragonGold,3,2,8,492,8
29156,TFT7_DragonBlue,3,2,8,492,8
29157,TFT7_Yasuo,2,1,8,492,8
29158,TFT7_Sett,1,2,4,492,8
29159,TFT7_Karma,2,2,4,492,8
29160,TFT7_Sejuani,2,2,4,492,8
29161,TFT7_Kaisa,0,2,4,492,8
29162,TFT7_Nunu,3,2,4,492,8
29163,TFT7_LeeSin,3,2,4,492,8
29164,TFT7b_Volibear,1,2,4,492,8
29165,TFT7_Yasuo,2,1,4,492,8
29166,TFT7_Sejuani,3,2,6,492,8
29167,TFT7_Senna,1,1,6,492,8
29168,TFT7_Aphelios,3,2,6,492,8
29169,TFT7_Aphelios,1,2,6,492,8
29170,TFT7_Rell,1,2,6,492,8
29171,TFT7_Rell,2,2,6,492,8
29172,TFT7_Hecarim,3,2,6,492,8
29173,TFT7_Graves,3,2,6,492,8
29174,TFT7_Qiyana,1,2,3,492,8
29175,TFT7_Lillia,0,2,3,492,8
29176,TFT7_Sylas,1,2,3,492,8
29177,TFT7_Diana,3,3,3,492,8
29178,TFT7_Olaf,3,3,3,492,8
29179,TFT7_Pantheon,3,2,3,492,8
29180,TFT7_Zoe,0,1,3,492,8
29181,TFT7_Yasuo,3,1,3,492,8
29182,TFT7_Malphite,0,2,2,492,9
29183,TFT7_Sylas,3,2,2,492,9
29184,TFT7_Pantheon,3,2,2,492,9
29185,TFT7_Nilah,3,2,2,492,9
29186,TFT7_AquaticDragon,3,2,2,492,9
29187,TFT7_Zoe,1,2,2,492,9
29188,TFT7_Yasuo,3,2,2,492,9
29189,TFT7_Soraka,1,2,2,492,9
29190,TFT7_Vladimir,3,3,7,492,7
29191,TFT7_Skarner,1,3,7,492,7
29192,TFT7_Nidalee,0,2,7,492,7
29193,TFT7_Nidalee,0,2,7,492,7
29194,TFT7_Lux,3,3,7,492,7
29195,TFT7_Sylas,1,2,7,492,7
29196,TFT7_Varus,1,2,7,492,7
29197,TFT7_Senna,1,1,3,493,8
29198,TFT7_Aphelios,2,2,3,493,8
29199,TFT7_Rell,2,2,3,493,8
29200,TFT7_Zeri,1,2,3,493,8
29201,TFT7_NomsyCannoneer,2,2,3,493,8
29202,TFT7_Hecarim,2,2,3,493,8
29203,TFT7_Graves,3,2,3,493,8
29204,TFT7b_Tristana,0,2,3,493,8
29205,TFT7_Malphite,1,2,1,493,9
29206,TFT7_Zyra,1,2,1,493,9
29207,TFT7_Sylas,2,2,1,493,9
29208,TFT7_Seraphine,3,2,1,493,9
29209,TFT7_AquaticDragon,3,2,1,493,9
29210,TFT7_Zoe,1,2,1,493,9
29211,TFT7_Yasuo,3,2,1,493,9
29212,TFT7_Bard,2,2,1,493,9
29213,TFT7_Rakan,0,1,7,493,9
29214,TFT7_Rakan,0,1,7,493,9
29215,TFT7_DragonGold,2,2,7,493,9
29216,TFT7_Graves,0,2,7,493,9
29217,TFT7_Yasuo,0,2,7,493,9
29218,TFT7_AoShin,3,2,7,493,9
29219,TFT7_Soraka,2,2,7,493,9
29220,TFT7_Twitch,1,2,6,493,8
29221,TFT7_Rakan,1,2,6,493,8
29222,TFT7_Hecarim,1,1,6,493,8
29223,TFT7_Xayah,3,2,6,493,8
29224,TFT7_Jayce,1,2,6,493,8
29225,TFT7_Shyvana,2,1,6,493,8
29226,TFT7_Soraka,1,1,6,493,8
29227,TFT7_Sejuani,1,2,5,493,8
29228,TFT7_Twitch,1,2,5,493,8
29229,TFT7_Rakan,1,2,5,493,8
29230,TFT7_Hecarim,2,2,5,493,8
29231,TFT7_Xayah,3,2,5,493,8
29232,TFT7_Jayce,1,2,5,493,8
29233,TFT7_Shyvana,2,1,5,493,8
29234,TFT7_Sett,0,2,2,493,9
29235,TFT7_Kaisa,0,2,2,493,9
29236,TFT7_Nunu,3,3,2,493,9
29237,TFT7_LeeSin,3,3,2,493,9
29238,TFT7_Seraphine,1,2,2,493,9
29239,TFT7b_Volibear,2,2,2,493,9
29240,TFT7_Hecarim,3,2,2,493,9
29241,TFT7_Yasuo,3,1,2,493,9
29242,TFT7_Bard,0,1,2,493,9
29243,TFT7_Sejuani,1,2,4,493,8
29244,TFT7_Twitch,0,2,4,493,8
29245,TFT7_Rakan,1,2,4,493,8
29246,TFT7_Xayah,3,2,4,493,8
29247,TFT7_Jayce,1,2,4,493,8
29248,TFT7_Bard,1,1,4,493,8
29249,TFT7_Shyvana,2,1,4,493,8
29250,TFT7_Jax,1,2,8,493,8
29251,TFT7_Seraphine,1,1,8,493,8
29252,TFT7_DragonGreen,2,1,8,493,8
29253,TFT7_DragonPurple,0,1,8,493,8
29254,TFT7_Pantheon,2,1,8,493,8
29255,TFT7_Zoe,0,1,8,493,8
29256,TFT7_Senna,1,1,5,494,8
29257,TFT7_Aphelios,1,2,5,494,8
29258,TFT7_Aphelios,2,2,5,494,8
29259,TFT7_Rell,3,2,5,494,8
29260,TFT7_Rengar,3,2,5,494,8
29261,TFT7_Hecarim,2,2,5,494,8
29262,TFT7_Graves,3,2,5,494,8
29263,TFT7_Nilah,2,2,5,494,8
29264,TFT7_Malphite,0,1,8,494,8
29265,TFT7_Braum,0,2,8,494,8
29266,TFT7_Sylas,3,2,8,494,8
29267,TFT7_Seraphine,2,2,8,494,8
29268,TFT7_Nilah,3,2,8,494,8
29269,TFT7_AquaticDragon,3,1,8,494,8
29270,TFT7_Zoe,1,1,8,494,8
29271,TFT7_Sejuani,0,2,6,494,8
29272,TFT7_Yone,3,1,6,494,8
29273,TFT7_Nunu,0,2,6,494,8
29274,TFT7_Hecarim,3,2,6,494,8
29275,TFT7_DragonBlue,3,2,6,494,8
29276,TFT7_Yasuo,3,1,6,494,8
29277,TFT7_Yasuo,1,1,6,494,8
29278,TFT7_Sejuani,1,1,3,494,9
29279,TFT7_Senna,0,2,3,494,9
29280,TFT7_Aphelios,3,3,3,494,9
29281,TFT7_Rell,1,2,3,494,9
29282,TFT7_Rell,1,1,3,494,9
29283,TFT7_Zeri,1,2,3,494,9
29284,TFT7_Hecarim,3,2,3,494,9
29285,TFT7_Graves,3,2,3,494,9
29286,TFT7_Soraka,0,2,3,494,9
29287,TFT7_Karma,1,2,2,494,8
29288,TFT7_Sejuani,1,2,2,494,8
29289,TFT7_Kaisa,0,2,2,494,8
29290,TFT7_Lillia,1,2,2,494,8
29291,TFT7_Nunu,3,3,2,494,8
29292,TFT7_LeeSin,1,2,2,494,8
29293,TFT7b_Volibear,3,2,2,494,8
29294,TFT7_Yasuo,3,2,2,494,8
29295,TFT7_Malphite,3,2,1,494,10
29296,TFT7_Taliyah,0,2,1,494,10
29297,TFT7_Sylas,3,2,1,494,10
29298,TFT7_AquaticDragon,3,2,1,494,10
29299,TFT7_Zoe,3,2,1,494,10
29300,TFT7_Zoe,0,1,1,494,10
29301,TFT7_Yasuo,1,2,1,494,10
29302,TFT7_Bard,3,2,1,494,10
29303,TFT7_Soraka,3,2,1,494,10
29304,TFT7_Yone,0,2,7,494,8
29305,TFT7_Sylas,0,2,7,494,8
29306,TFT7_Diana,1,2,7,494,8
29307,TFT7_Olaf,3,3,7,494,8
29308,TFT7_Jayce,0,1,7,494,8
29309,TFT7_Pantheon,2,2,7,494,8
29310,TFT7_Nilah,1,2,7,494,8
29311,TFT7_Yasuo,3,1,7,494,8
29312,TFT7_Twitch,1,2,4,494,9
29313,TFT7_Varus,0,1,4,494,9
29314,TFT7_Rakan,1,1,4,494,9
29315,TFT7_Hecarim,2,1,4,494,9
29316,TFT7_Xayah,3,2,4,494,9
29317,TFT7_Jayce,3,2,4,494,9
29318,TFT7_Bard,0,2,4,494,9
29319,TFT7_Shyvana,3,2,4,494,9
29320,TFT7_Sejuani,1,2,7,495,8
29321,TFT7_Twitch,3,1,7,495,8
29322,TFT7_DragonGuild,3,2,7,495,8
29323,TFT7_Hecarim,3,1,7,495,8
29324,TFT7_Xayah,3,2,7,495,8
29325,TFT7_Jayce,3,2,7,495,8
29326,TFT7_Bard,1,1,7,495,8
29327,TFT7_Zyra,2,2,5,495,8
29328,TFT7_Sylas,1,2,5,495,8
29329,TFT7_Seraphine,0,2,5,495,8
29330,TFT7_DragonPurple,3,1,5,495,8
29331,TFT7_Pantheon,3,2,5,495,8
29332,TFT7_Nilah,2,2,5,495,8
29333,TFT7_Yasuo,0,1,5,495,8
29334,TFT7_Sett,0,2,8,495,8
29335,TFT7_Ezreal,0,2,8,495,8
29336,TFT7_Sylas,0,2,8,495,8
29337,TFT7_LeeSin,1,2,8,495,8
29338,TFT7_Olaf,1,2,8,495,8
29339,TFT7_Xayah,3,2,8,495,8
29340,TFT7_Jayce,1,1,8,495,8
29341,TFT7_Pantheon,3,2,8,495,8
29342,TFT7_Vladimir,1,3,4,495,8
29343,TFT7_Skarner,3,3,4,495,8
29344,TFT7_Nidalee,0,2,4,495,8
29345,TFT7_Twitch,1,2,4,495,8
29346,TFT7_Lux,2,3,4,495,8
29347,TFT7_Sylas,2,3,4,495,8
29348,TFT7_Varus,3,3,4,495,8
29349,TFT7_Zoe,0,2,4,495,8
29350,TFT7_Sejuani,1,2,3,495,8
29351,TFT7_Twitch,2,2,3,495,8
29352,TFT7_Varus,0,1,3,495,8
29353,TFT7_DragonGuild,1,2,3,495,8
29354,TFT7_Hecarim,2,2,3,495,8
29355,TFT7_Xayah,3,2,3,495,8
29356,TFT7_Jayce,3,2,3,495,8
29357,TFT7_Malphite,1,2,6,495,8
29358,TFT7_Zyra,3,1,6,495,8
29359,TFT7_Sylas,2,1,6,495,8
29360,TFT7_Seraphine,1,2,6,495,8
29361,TFT7_AquaticDragon,3,2,6,495,8
29362,TFT7_Zoe,3,2,6,495,8
29363,TFT7_Bard,2,1,6,495,8
29364,TFT7_Senna,1,1,2,495,9
29365,TFT7_Aphelios,3,2,2,495,9
29366,TFT7_Rell,3,2,2,495,9
29367,TFT7_Zeri,0,2,2,495,9
29368,TFT7_Rengar,2,2,2,495,9
29369,TFT7_NomsyCannoneer,1,2,2,495,9
29370,TFT7_Hecarim,3,2,2,495,9
29371,TFT7_Graves,3,2,2,495,9
29372,TFT7b_Tristana,0,2,2,495,9
29373,TFT7_Sett,0,2,1,495,10
29374,TFT7_Karma,1,2,1,495,10
29375,TFT7_LeeSin,2,2,1,495,10
29376,TFT7b_Volibear,0,2,1,495,10
29377,TFT7_Jayce,3,2,1,495,10
29378,TFT7_Yasuo,1,2,1,495,10
29379,TFT7_AoShin,3,2,1,495,10
29380,TFT7_Shyvana,3,2,1,495,10
29381,TFT7_Sett,0,2,8,496,7
29382,TFT7_Karma,1,2,8,496,7
29383,TFT7_Gnar,1,1,8,496,7
29384,TFT7_Kaisa,2,2,8,496,7
29385,TFT7_LeeSin,1,2,8,496,7
29386,TFT7b_Volibear,2,2,8,496,7
29387,TFT7_Jayce,3,1,8,496,7
29388,TFT7_Sejuani,1,2,5,496,8
29389,TFT7_Qiyana,0,1,5,496,8
29390,TFT7_Aphelios,3,3,5,496,8
29391,TFT7_Rell,3,2,5,496,8
29392,TFT7_Zeri,3,2,5,496,8
29393,TFT7_Rengar,3,2,5,496,8
29394,TFT7_Hecarim,2,2,5,496,8
29395,TFT7_Graves,3,2,5,496,8
29396,TFT7_Lillia,0,2,2,496,8
29397,TFT7_Braum,2,2,2,496,8
29398,TFT7_Sylas,0,2,2,496,8
29399,TFT7_Diana,3,2,2,496,8
29400,TFT7_Olaf,3,2,2,496,8
29401,TFT7_Pantheon,3,2,2,496,8
29402,TFT7_Nilah,3,2,2,496,8
29403,TFT7_Zoe,1,1,2,496,8
29404,TFT7_Twitch,0,2,6,496,8
29405,TFT7_Rakan,0,2,6,496,8
29406,TFT7_Hecarim,2,2,6,496,8
29407,TFT7_Xayah,3,2,6,496,8
29408,TFT7_Jayce,3,2,6,496,8
29409,TFT7_Shyvana,1,1,6,496,8
29410,TFT7_Soraka,0,1,6,496,8
29411,TFT7_Sejuani,0,2,7,496,8
29412,TFT7_Rell,1,2,7,496,8
29413,TFT7_Lillia,1,2,7,496,8
29414,TFT7_Nunu,3,2,7,496,8
29415,TFT7_Hecarim,0,1,7,496,8
29416,TFT7_DragonBlue,3,1,7,496,8
29417,TFT7_Yasuo,0,1,7,496,8
29418,TFT7_Sejuani,0,2,3,496,9
29419,TFT7_Twitch,2,2,3,496,9
29420,TFT7_Rakan,1,1,3,496,9
29421,TFT7_Hecarim,0,1,3,496,9
29422,TFT7_Xayah,3,2,3,496,9
29423,TFT7_Jayce,2,2,3,496,9
29424,TFT7_Bard,2,2,3,496,9
29425,TFT7_Shyvana,3,1,3,496,9
29426,TFT7_Seraphine,3,2,4,496,7
29427,TFT7_DragonGold,1,2,4,496,7
29428,TFT7_Graves,3,2,4,496,7
29429,TFT7_Jayce,0,1,4,496,7
29430,TFT7_Pantheon,3,2,4,496,7
29431,TFT7_Nilah,3,2,4,496,7
29432,TFT7_Sejuani,0,2,1,496,9
29433,TFT7_Twitch,2,2,1,496,9
29434,TFT7_Rakan,0,2,1,496,9
29435,TFT7_Hecarim,2,2,1,496,9
29436,TFT7_Xayah,3,1,1,496,9
29437,TFT7_Jayce,3,2,1,496,9
29438,TFT7_Yasuo,0,1,1,496,9
29439,TFT7_Shyvana,3,2,1,496,9
29440,TFT7_Sejuani,1,1,3,497,10
29441,TFT7_Aphelios,1,2,3,497,10
29442,TFT7_Rell,1,1,3,497,10
29443,TFT7_Zeri,0,2,3,497,10
29444,TFT7_Hecarim,2,2,3,497,10
29445,TFT7_Graves,3,2,3,497,10
29446,TFT7_Graves,1,2,3,497,10
29447,TFT7_Jayce,1,1,3,497,10
29448,TFT7_Yasuo,0,2,3,497,10
29449,TFT7_Bard,0,1,3,497,10
29450,TFT7_Sejuani,1,2,1,497,9
29451,TFT7_Twitch,2,2,1,497,9
29452,TFT7_Varus,2,2,1,497,9
29453,TFT7_Rakan,2,2,1,497,9
29454,TFT7_DragonGold,3,2,1,497,9
29455,TFT7_Xayah,3,2,1,497,9
29456,TFT7_Jayce,0,2,1,497,9
29457,TFT7_Bard,0,1,1,497,9
29458,TFT7_Sejuani,1,1,7,497,8
29459,TFT7_Yone,3,2,7,497,8
29460,TFT7_Rell,1,1,7,497,8
29461,TFT7_Nunu,1,2,7,497,8
29462,TFT7_Hecarim,1,1,7,497,8
29463,TFT7_DragonBlue,3,2,7,497,8
29464,TFT7_Yasuo,3,1,7,497,8
29465,TFT7_Sett,1,2,4,497,8
29466,TFT7_Karma,0,2,4,497,8
29467,TFT7_Kaisa,1,2,4,497,8
29468,TFT7_Nunu,3,2,4,497,8
29469,TFT7_LeeSin,2,2,4,497,8
29470,TFT7b_Volibear,0,2,4,497,8
29471,TFT7_Hecarim,1,2,4,497,8
29472,TFT7_Yasuo,3,1,4,497,8
29473,TFT7_Sejuani,0,2,6,497,8
29474,TFT7_Twitch,1,2,6,497,8
29475,TFT7_Nunu,1,2,6,497,8
29476,TFT7_DragonGuild,3,2,6,497,8
29477,TFT7_DragonBlue,3,2,6,497,8
29478,TFT7_Bard,0,1,6,497,8
29479,TFT7_Vladimir,3,3,5,497,8
29480,TFT7_Skarner,1,3,5,497,8
29481,TFT7_Zyra,0,2,5,497,8
29482,TFT7_Lux,0,2,5,497,8
29483,TFT7_Lux,2,3,5,497,8
29484,TFT7_Sylas,3,2,5,497,8
29485,TFT7_AurelionSol,1,1,5,497,8
29486,TFT7_Nasus,0,2,8,497,8
29487,TFT7_Zeri,0,2,8,497,8
29488,TFT7_Rengar,1,2,8,497,8
29489,TFT7_DragonGold,3,2,8,497,8
29490,TFT7_Graves,3,1,8,497,8
29491,TFT7_Nilah,2,2,8,497,8
29492,TFT7_Soraka,0,1,8,497,8
29493,TFT7_Sett,0,2,2,497,8
29494,TFT7_Karma,0,2,2,497,8
29495,TFT7_Kaisa,0,2,2,497,8
29496,TFT7_LeeSin,0,1,2,497,8
29497,TFT7b_Volibear,1,2,2,497,8
29498,TFT7_Yasuo,1,2,2,497,8
29499,TFT7_AoShin,1,2,2,497,8
29500,TFT7_Qiyana,1,1,5,498,9
29501,TFT7_Aphelios,3,2,5,498,9
29502,TFT7_Aphelios,1,2,5,498,9
29503,TFT7_Rell,2,2,5,498,9
29504,TFT7_Zeri,0,2,5,498,9
29505,TFT7_Rengar,1,2,5,498,9
29506,TFT7_Hecarim,3,1,5,498,9
29507,TFT7_Graves,3,2,5,498,9
29508,TFT7_Bard,1,1,5,498,9
29509,TFT7_Ezreal,0,1,2,498,9
29510,TFT7_Twitch,1,2,2,498,9
29511,TFT7_LeeSin,0,2,2,498,9
29512,TFT7_Rakan,0,2,2,498,9
29513,TFT7_Hecarim,2,1,2,498,9
29514,TFT7_Xayah,3,2,2,498,9
29515,TFT7_Jayce,3,2,2,498,9
29516,TFT7_Shyvana,3,2,2,498,9
29517,TFT7_Yone,0,2,4,498,7
29518,TFT7_Yone,0,1,4,498,7
29519,TFT7_Lillia,3,2,4,498,7
29520,TFT7_Sylas,1,1,4,498,7
29521,TFT7_Diana,0,1,4,498,7
29522,TFT7_Olaf,3,3,4,498,7
29523,TFT7_Pantheon,2,2,4,498,7
29524,TFT7_Vladimir,1,3,3,498,8
29525,TFT7_Skarner,1,3,3,498,8
29526,TFT7_Nidalee,2,3,3,498,8
29527,TFT7_Lux,3,3,3,498,8
29528,TFT7_Sylas,1,3,3,498,8
29529,TFT7_Varus,3,3,3,498,8
29530,TFT7_Jayce,0,1,3,498,8
29531,TFT7_Zoe,0,2,3,498,8
29532,TFT7_Malphite,3,2,6,498,8
29533,TFT7_Taliyah,1,2,6,498,8
29534,TFT7_Sylas,3,2,6,498,8
29535,TFT7_Seraphine,3,2,6,498,8
29536,TFT7_Nilah,3,2,6,498,8
29537,TFT7_AquaticDragon,3,2,6,498,8
29538,TFT7_Zoe,2,1,6,498,8
29539,TFT7_Malphite,1,2,7,498,8
29540,TFT7_Zac,0,2,7,498,8
29541,TFT7_Lillia,0,1,7,498,8
29542,TFT7_Sylas,2,1,7,498,8
29543,TFT7_Seraphine,0,1,7,498,8
29544,TFT7_AquaticDragon,2,2,7,498,8
29545,TFT7_Zoe,0,1,7,498,8
29546,TFT7_Twitch,0,2,1,498,9
29547,TFT7_Rakan,0,2,1,498,9
29548,TFT7_Hecarim,2,2,1,498,9
29549,TFT7_Xayah,3,2,1,498,9
29550,TFT7_Jayce,1,2,1,498,9
29551,TFT7_Yasuo,3,2,1,498,9
29552,TFT7_Bard,0,2,1,498,9
29553,TFT7_Shyvana,3,2,1,498,9
29554,TFT7_Sejuani,0,1,8,498,8
29555,TFT7_Rakan,0,1,8,498,8
29556,TFT7_Hecarim,0,1,8,498,8
29557,TFT7_DragonGold,2,2,8,498,8
29558,TFT7_Jayce,0,2,8,498,8
29559,TFT7_AoShin,2,1,8,498,8
29560,TFT7_Sylas,2,2,5,499,8
29561,TFT7_Olaf,3,2,5,499,8
29562,TFT7_DragonBlue,3,2,5,499,8
29563,TFT7_Pantheon,3,1,5,499,8
29564,TFT7_Yasuo,3,2,5,499,8
29565,TFT7_DragonEarth,3,1,5,499,8
29566,TFT7_Sett,3,2,7,499,8
29567,TFT7_Karma,0,2,7,499,8
29568,TFT7_Kaisa,0,1,7,499,8
29569,TFT7_Kaisa,0,2,7,499,8
29570,TFT7_LeeSin,0,2,7,499,8
29571,TFT7b_Volibear,3,2,7,499,8
29572,TFT7_AoShin,3,1,7,499,8
29573,TFT7_Vladimir,3,3,1,499,9
29574,TFT7_Skarner,1,2,1,499,9
29575,TFT7_Nidalee,3,3,1,499,9
29576,TFT7_Lux,3,3,1,499,9
29577,TFT7_Sylas,3,2,1,499,9
29578,TFT7_Varus,3,3,1,499,9
29579,TFT7_Zoe,3,2,1,499,9
29580,TFT7_AurelionSol,2,1,1,499,9
29581,TFT7_Sett,0,1,6,499,8
29582,TFT7_Karma,0,2,6,499,8
29583,TFT7_Qiyana,1,2,6,499,8
29584,TFT7_Kaisa,1,2,6,499,8
29585,TFT7_LeeSin,3,2,6,499,8
29586,TFT7b_Volibear,2,2,6,499,8
29587,TFT7_Graves,1,2,6,499,8
29588,TFT7_Bard,0,1,6,499,8
29589,TFT7_Senna,1,1,2,499,9
29590,TFT7_Qiyana,2,2,2,499,9
29591,TFT7_Aphelios,2,2,2,499,9
29592,TFT7_Aphelios,3,2,2,499,9
29593,TFT7_Rell,2,2,2,499,9
29594,TFT7_Rengar,3,2,2,499,9
29595,TFT7_Hecarim,3,2,2,499,9
29596,TFT7_Graves,3,2,2,499,9
29597,TFT7_Bard,0,1,2,499,9
29598,TFT7_Yone,0,2,8,499,8
29599,TFT7_Sylas,0,1,8,499,8
29600,TFT7_Diana,0,2,8,499,8
29601,TFT7_Olaf,3,2,8,499,8
29602,TFT7_Jayce,0,1,8,499,8
29603,TFT7_Jayce,1,1,8,499,8
29604,TFT7_Pantheon,1,1,8,499,8
